node_id,hour,precomputed_risk
1007314,10,1.353
1007315,10,0.472
1007316,10,0.886
1007317,10,2.215
1007318,10,2.457
1007319,10,1.609
1007320,10,2.036
1007321,10,0.107
1007322,10,2.257
1007323,10,2.604
1007324,10,2.317
1007325,10,0.129
1007326,10,1.862
1007327,10,0.591
1007328,10,0.522
1007329,10,0.63
1007330,10,0.134
1007331,10,1.855
1007332,10,1.118
1007333,10,2.194
1007334,10,2.71
1007335,10,2.153
1007336,10,0.278
1007337,10,0.288
1007338,10,1.582
1007339,10,0.924
1007340,10,2.922
1007341,10,0.221
1007342,10,0.23
1007343,10,0.236
1007344,10,1.517
1007345,10,2.171
1007346,10,0.593
1007347,10,2.044
1007348,10,1.67
1007349,10,0.298
1007350,10,1.47
1007351,10,1.476
1007352,10,2.862
1007353,10,0.315
1007354,10,0.624
1007355,10,1.961
1007356,10,0.885
1007357,10,0.593
1007358,10,0.942
1007359,10,2.327
1007360,10,0.663
1007361,10,1.975
1007362,10,1.369
1007363,10,1.663
1007364,10,2.454
1007365,10,2.419
1007366,10,0.275
1007367,10,0.904
1007368,10,0.75
1007369,10,0.852
1007370,10,1.373
1007371,10,2.8
1007372,10,1.857
1007373,10,1.763
1007374,10,0.75
1007375,10,1.694
1007376,10,0.725
1007377,10,1.067
1007378,10,1.502
1007379,10,2.166
1007380,10,2.145
1007381,10,1.167
1007382,10,2.901
1007383,10,0.42
1007384,10,0.482
1007385,10,2.2
1007386,10,0.679
1007387,10,0.866
1007388,10,1.917
1007389,10,1.767
1007390,10,2.125
1007391,10,1.346
1007392,10,2.361
1007393,10,2.171
1007394,10,0.976
1007395,10,0.24
1007396,10,2.683
1007397,10,1.273
1007398,10,0.084
1007399,10,1.745
1007400,10,1.26
1007401,10,0.434
1007402,10,2.707
1007403,10,0.81
1007404,10,2.84
1007405,10,2.525
1007406,10,1.996
1007407,10,1.274
1007408,10,0.738
1007409,10,0.767
1007410,10,0.783
1007411,10,1.878
1007412,10,1.582
1007413,10,2.292
1007414,10,2.831
1007415,10,0.169
1007416,10,1.244
1007417,10,1.863
1007418,10,0.741
1007419,10,1.451
1007420,10,0.145
1007421,10,0.618
1007422,10,1.739
1007423,10,2.258
1007424,10,1.316
1007425,10,2.025
1007426,10,1.62
1007427,10,1.831
1007428,10,1.731
1007429,10,2.303
1007430,10,2.3
1007431,10,2.906
1007432,10,2.044
1007433,10,0.657
1007434,10,1.827
1007435,10,1.532
1007436,10,1.982
1007437,10,2.634
1007438,10,2.064
1007439,10,0.114
1007440,10,0.558
1007441,10,2.556
1007442,10,0.032
1007443,10,0.013
1007444,10,1.347
1007445,10,0.906
1007446,10,2.593
1007447,10,0.006
1007448,10,0.433
1007449,10,2.889
1007450,10,2.879
1007451,10,0.981
1007452,10,0.457
1007453,10,1.927
1007454,10,0.33
1007455,10,1.517
1007456,10,2.85
1007457,10,1.662
1007458,10,2.153
1007459,10,0.284
1007460,10,1.691
1007461,10,1.673
1007462,10,2.277
1007463,10,1.073
1007464,10,0.364
1007465,10,0.59
1007466,10,1.536
1007467,10,0.524
1007468,10,2.866
1007469,10,2.37
1007470,10,0.653
1007471,10,0.908
1007472,10,1.116
1007473,10,0.573
1007474,10,1.708
1007475,10,0.396
1007476,10,0.866
1007477,10,1.044
1007478,10,2.921
1007479,10,1.937
1007480,10,1.98
1007481,10,0.616
1007482,10,0.182
1007483,10,2.892
1007484,10,1.315
1007485,10,1.423
1007486,10,0.377
1007487,10,0.715
1007488,10,1.422
1007489,10,1.011
1007490,10,0.362
1007491,10,0.344
1007492,10,1.205
1007493,10,0.514
1007494,10,0.288
1007495,10,0.744
1007496,10,2.751
1007497,10,1.168
1007498,10,2.118
1007499,10,1.407
1007500,10,1.139
1007501,10,0.089
1007502,10,1.857
1007503,10,2.0
1007504,10,0.733
1007505,10,2.83
1007506,10,1.02
1007507,10,2.561
1007508,10,1.107
1007509,10,2.829
1007510,10,2.794
1007511,10,2.238
1007512,10,0.478
1007513,10,1.875
1007514,10,0.288
1007515,10,2.592
1007516,10,1.348
1007517,10,1.578
1007518,10,0.362
1007519,10,0.582
1007520,10,2.719
1007521,10,0.834
1007522,10,2.967
1007523,10,2.592
1007524,10,2.928
1007525,10,0.652
1007526,10,2.224
1007527,10,0.164
1007528,10,0.241
1007529,10,0.593
1007530,10,1.824
1007531,10,1.074
1007532,10,2.119
1007533,10,1.203
1007534,10,0.455
1007535,10,2.759
1007536,10,1.073
1007537,10,1.727
1007538,10,2.174
1007539,10,0.845
1007540,10,0.456
1007541,10,0.936
1007542,10,2.618
1007543,10,0.58
1007544,10,2.126
1007545,10,2.569
1007546,10,0.967
1007547,10,0.946
1007548,10,1.692
1007549,10,1.692
1007550,10,0.443
1007551,10,2.199
1007552,10,0.315
1007553,10,1.909
1007554,10,1.971
1007555,10,2.358
1007556,10,1.864
1007557,10,0.937
1007558,10,1.355
1007559,10,1.077
1007560,10,0.985
1007561,10,0.12
1007562,10,0.182
1007563,10,0.264
1007564,10,0.358
1007565,10,1.883
1007566,10,2.878
1007567,10,0.765
1007568,10,0.535
1007569,10,2.633
1007570,10,0.349
1007571,10,0.787
1007572,10,0.345
1007573,10,0.672
1007574,10,2.573
1007575,10,0.132
1007576,10,0.886
1007577,10,0.432
1007578,10,0.183
1007579,10,1.971
1007580,10,2.786
1007581,10,2.825
1007582,10,0.127
1007583,10,2.669
1007584,10,2.701
1007585,10,2.38
1007586,10,2.45
1007587,10,1.682
1007588,10,0.443
1007589,10,0.224
1007590,10,2.453
1007591,10,1.971
1007592,10,2.458
1007593,10,2.77
1007594,10,2.903
1007595,10,2.25
1007596,10,2.767
1007597,10,1.447
1007598,10,2.263
1007599,10,1.776
1007600,10,1.632
1007601,10,1.943
1007602,10,2.343
1007603,10,2.388
1007604,10,0.783
1007605,10,0.79
1007606,10,0.784
1007607,10,1.846
1007608,10,1.697
1007609,10,1.362
1007610,10,0.321
1007611,10,2.17
1007612,10,0.896
1007613,10,1.336
1007614,10,2.259
1007615,10,2.452
1007616,10,1.026
1007617,10,1.615
1007618,10,0.958
1007619,10,1.149
1007620,10,1.449
1007621,10,0.78
1007622,10,1.271
1007623,10,2.402
1007624,10,2.487
1007625,10,0.774
1007626,10,2.253
1007627,10,2.859
1007628,10,2.233
1007629,10,1.849
1007630,10,0.261
1007631,10,0.175
1007632,10,2.759
1007633,10,1.865
1007634,10,0.831
1007635,10,2.185
1007636,10,2.435
1007637,10,2.176
1007638,10,0.182
1007639,10,2.721
1007640,10,1.789
1007641,10,1.902
1007642,10,2.618
1007643,10,0.337
1007644,10,1.498
1007645,10,1.829
1007646,10,2.431
1007647,10,2.48
1007648,10,2.977
1007649,10,1.61
1007650,10,1.647
1007651,10,1.386
1007652,10,0.919
1007653,10,1.07
1007654,10,0.968
1007655,10,0.911
1007656,10,0.884
1007657,10,2.341
1007658,10,0.529
1007659,10,1.15
1007660,10,0.053
1007661,10,1.143
1007662,10,2.3
1007663,10,1.687
1007664,10,1.513
1007665,10,1.825
1007666,10,1.834
1007667,10,2.774
1007668,10,0.032
1007669,10,0.979
1007670,10,1.97
1007671,10,1.878
1007672,10,2.105
1007673,10,0.692
1007674,10,2.217
1007675,10,0.396
1007676,10,1.475
1007677,10,1.783
1007678,10,1.402
1007679,10,2.578
1007680,10,0.201
1007681,10,0.438
1007682,10,0.991
1007683,10,0.759
1007684,10,0.574
1007685,10,1.407
1007686,10,0.213
1007687,10,2.038
1007688,10,2.423
1007689,10,0.547
1007690,10,1.489
1007691,10,2.089
1007692,10,2.419
1007693,10,2.95
1007694,10,1.302
1007695,10,0.696
1007696,10,2.812
1007697,10,2.656
1007698,10,1.782
1007699,10,1.227
1007700,10,2.208
1007701,10,0.975
1007702,10,1.218
1007703,10,0.837
1007704,10,2.932
1007705,10,1.353
1007706,10,0.816
1007707,10,2.157
1007708,10,0.246
1007709,10,1.175
1007710,10,1.276
1007711,10,2.05
1007712,10,0.788
1007713,10,2.867
1007714,10,1.097
1007715,10,0.168
1007716,10,1.719
1007717,10,2.313
1007718,10,1.999
1007719,10,0.194
1007720,10,2.452
1007721,10,2.328
1007722,10,2.467
1007723,10,0.822
1007724,10,1.071
1007725,10,0.757
1007726,10,2.156
1007727,10,1.887
1007728,10,1.743
1007729,10,1.311
1007730,10,1.515
1007731,10,0.008
1007732,10,2.617
1007733,10,2.014
1007734,10,1.157
1007735,10,1.0
1007736,10,0.204
1007737,10,2.68
1007738,10,2.376
1007739,10,1.489
1007740,10,1.525
1007741,10,2.266
1007742,10,0.233
1007743,10,2.905
1007744,10,0.579
1007745,10,0.261
1007746,10,2.891
1007747,10,0.398
1007748,10,0.051
1007749,10,0.773
1007750,10,0.03
1007751,10,1.855
1007752,10,0.011
1007753,10,0.748
1007754,10,1.135
1007755,10,2.665
1007756,10,1.054
1007757,10,1.059
1007758,10,2.536
1007759,10,1.839
1007760,10,2.501
1007761,10,2.731
1007762,10,1.107
1007763,10,0.652
1007764,10,0.317
1007765,10,1.753
1007766,10,0.496
1007767,10,0.959
1007768,10,0.87
1007769,10,1.588
1007770,10,0.911
1007771,10,2.452
1007772,10,1.506
1007773,10,1.803
1007774,10,1.342
1007775,10,2.222
1007776,10,1.386
1007777,10,1.478
1007778,10,0.554
1007779,10,2.357
1007780,10,1.182
1007781,10,0.263
1007782,10,2.922
1007783,10,1.828
1007784,10,0.974
1007785,10,2.046
1007786,10,1.622
1007787,10,1.788
1007788,10,2.515
1007789,10,1.602
1007790,10,1.559
1007791,10,0.559
1007792,10,1.4
1007793,10,1.501
1007794,10,0.676
1007795,10,1.291
1007796,10,2.328
1007797,10,0.11
1007798,10,2.704
1007799,10,0.717
1007800,10,2.114
1007801,10,0.345
1007802,10,2.266
1007803,10,2.445
1007804,10,2.011
1007805,10,2.419
1007806,10,2.223
1007807,10,1.225
1007808,10,2.969
1007809,10,1.973
1007810,10,2.34
1007811,10,2.756
1007812,10,0.43
1007813,10,1.087
1007814,10,2.229
1007815,10,1.02
1007816,10,2.905
1007817,10,1.453
1007818,10,0.188
1007819,10,0.327
1007820,10,1.647
1007821,10,1.518
1007822,10,2.414
1007823,10,0.887
1007824,10,2.512
1007825,10,2.717
1007826,10,1.786
1007827,10,1.73
1007828,10,0.87
1007829,10,1.124
1007830,10,1.157
1007831,10,2.83
1007832,10,1.706
1007833,10,2.9
1007834,10,2.097
1007835,10,1.88
1007836,10,2.243
1007837,10,2.607
1007838,10,0.896
1007839,10,0.573
1007840,10,0.845
1007841,10,2.134
1007842,10,2.176
1007843,10,0.628
1007844,10,0.521
1007845,10,2.538
1007846,10,0.822
1007847,10,1.347
1007848,10,1.592
1007849,10,0.663
1007850,10,2.262
1007851,10,2.142
1007852,10,0.677
1007853,10,2.711
1007854,10,2.21
1007855,10,2.398
1007856,10,2.289
1007857,10,2.467
1007858,10,0.766
1007859,10,0.264
1007860,10,1.115
1007861,10,0.884
1007862,10,0.456
1007863,10,1.278
1007864,10,2.169
1007865,10,1.446
1007866,10,1.737
1007867,10,1.415
1007868,10,2.128
1007869,10,1.758
1007870,10,0.326
1007871,10,0.827
1007872,10,0.263
1007873,10,2.565
1007874,10,0.907
1007875,10,0.827
1007876,10,0.489
1007877,10,0.978
1007878,10,2.617
1007879,10,1.121
1007880,10,1.811
1007881,10,1.854
1007882,10,0.748
1007883,10,1.476
1007884,10,1.721
1007885,10,2.348
1007886,10,2.645
1007887,10,0.662
1007888,10,1.129
1007889,10,2.717
1007890,10,1.617
1007891,10,2.531
1007892,10,2.645
1007893,10,1.019
1007894,10,0.708
1007895,10,2.276
1007896,10,1.665
1007897,10,2.72
1007898,10,1.365
1007899,10,0.655
1007900,10,0.643
1007901,10,1.137
1007902,10,2.691
1007903,10,0.735
1007904,10,0.649
1007905,10,2.652
1007906,10,2.272
1007907,10,0.803
1007908,10,0.209
1007909,10,2.707
1007910,10,0.271
1007911,10,0.063
1007912,10,0.937
1007913,10,1.686
1007914,10,1.66
1007915,10,0.859
1007916,10,2.886
1007917,10,2.476
1007918,10,1.928
1007919,10,2.375
1007920,10,2.665
1007921,10,1.357
1007922,10,0.561
1007923,10,0.02
1007924,10,0.426
1007925,10,2.338
1007926,10,1.724
1007927,10,0.897
1007928,10,2.365
1007929,10,2.363
1007930,10,1.064
1007931,10,0.049
1007932,10,2.912
1007933,10,0.991
1007934,10,2.237
1007935,10,0.326
1007936,10,0.026
1007937,10,0.64
1007938,10,2.308
1007939,10,1.184
1007940,10,2.215
1007941,10,0.346
1007942,10,0.699
1007943,10,2.174
1007944,10,2.281
1007945,10,1.27
1007946,10,1.691
1007947,10,1.022
1007948,10,0.058
1007949,10,2.324
1007950,10,1.183
1007951,10,1.74
1007952,10,0.681
1007953,10,1.778
1007954,10,2.107
1007955,10,1.645
1007956,10,1.638
1007957,10,1.628
1007958,10,2.167
1007959,10,1.956
1007960,10,1.038
1007961,10,1.667
1007962,10,0.401
1007963,10,0.135
1007964,10,1.622
1007965,10,0.081
1007966,10,0.376
1007967,10,0.355
1007968,10,1.613
1007969,10,0.157
1007970,10,2.342
1007971,10,0.26
1007972,10,0.898
1007973,10,2.614
1007974,10,0.453
1007975,10,2.399
1007976,10,1.341
1007977,10,2.209
1007978,10,0.113
1007979,10,0.94
1007980,10,1.922
1007981,10,2.265
1007982,10,2.53
1007983,10,2.041
1007984,10,2.402
1007985,10,0.663
1007986,10,2.236
1007987,10,1.371
1007988,10,1.177
1007989,10,1.355
1007990,10,0.878
1007991,10,2.711
1007992,10,0.551
1007993,10,0.748
1007994,10,0.31
1007995,10,1.329
1007996,10,1.293
1007997,10,0.604
1007998,10,2.012
1007999,10,2.735
1008000,10,2.337
1008001,10,2.675
1008002,10,2.821
1008003,10,0.851
1008004,10,1.664
1008005,10,1.611
1008006,10,2.838
1008007,10,0.908
1008008,10,1.196
1008009,10,2.012
1008010,10,2.669
1008011,10,0.037
1008012,10,0.598
1008013,10,2.781
1008014,10,0.128
1008015,10,0.298
1008016,10,1.015
1008017,10,1.107
1008018,10,0.721
1008019,10,2.274
1008020,10,2.963
1008021,10,1.931
1008022,10,1.206
1008023,10,2.747
1008024,10,2.174
1008025,10,0.689
1008026,10,0.809
1008027,10,1.333
1008028,10,0.317
1008029,10,0.068
1008030,10,2.485
1008031,10,0.956
1008032,10,0.197
1008033,10,0.93
1008034,10,0.838
1008035,10,2.067
1008036,10,1.008
1008037,10,0.399
1008038,10,2.511
1008039,10,0.768
1008040,10,0.526
1008041,10,0.981
1008042,10,0.709
1008043,10,2.688
1008044,10,1.556
1008045,10,1.586
1008046,10,1.201
1008047,10,0.827
1008048,10,0.185
1008049,10,1.945
1008050,10,0.84
1008051,10,1.979
1008052,10,0.761
1008053,10,2.725
1008054,10,0.977
1008055,10,0.224
1008056,10,2.182
1008057,10,0.623
1008058,10,1.682
1008059,10,1.672
1008060,10,0.836
1008061,10,1.63
1008062,10,1.682
1008063,10,2.107
1008064,10,2.516
1008065,10,0.615
1008066,10,1.488
1008067,10,1.839
1008068,10,0.089
1008069,10,1.166
1008070,10,1.22
1008071,10,0.66
1008072,10,1.741
1008073,10,2.922
1008074,10,1.223
1008075,10,2.654
1008076,10,0.612
1008077,10,0.723
1008078,10,2.128
1008079,10,1.625
1008080,10,2.021
1008081,10,0.202
1008082,10,2.878
1008083,10,0.364
1008084,10,0.196
1008085,10,1.079
1008086,10,2.283
1008087,10,1.092
1008088,10,2.853
1008089,10,1.531
1008090,10,2.013
1008091,10,1.047
1008092,10,2.199
1008093,10,1.682
1008094,10,0.391
1008095,10,2.59
1008096,10,2.554
1008097,10,1.2
1008098,10,1.672
1008099,10,2.313
1008100,10,0.145
1008101,10,2.299
1008102,10,1.978
1008103,10,0.499
1008104,10,2.654
1008105,10,1.13
1008106,10,2.777
1008107,10,1.681
1008108,10,1.445
1008109,10,1.031
1008110,10,2.491
1008111,10,2.828
1008112,10,0.946
1008113,10,1.932
1008114,10,1.801
1008115,10,2.395
1008116,10,2.132
1008117,10,1.465
1008118,10,0.388
1008119,10,0.766
1008120,10,1.13
1008121,10,0.323
1008122,10,0.759
1008123,10,0.312
1008124,10,2.811
1008125,10,1.407
1008126,10,1.762
1008127,10,2.981
1008128,10,1.817
1008129,10,1.798
1008130,10,0.162
1008131,10,0.688
1008132,10,1.205
1008133,10,2.18
1008134,10,1.655
1008135,10,1.644
1008136,10,1.422
1008137,10,0.204
1008138,10,1.125
1008139,10,1.43
1008140,10,2.292
1008141,10,2.868
1008142,10,0.128
1008143,10,0.234
1008144,10,1.365
1008145,10,0.277
1008146,10,0.792
1008147,10,2.527
1008148,10,0.862
1008149,10,0.624
1008150,10,0.329
1008151,10,2.656
1008152,10,0.602
1008153,10,2.745
1008154,10,0.748
1008155,10,2.904
1008156,10,1.525
1008157,10,0.575
1008158,10,1.775
1008159,10,2.725
1008160,10,1.542
1008161,10,0.95
1008162,10,1.683
1008163,10,1.222
1008164,10,1.716
1008165,10,2.227
1008166,10,1.478
1008167,10,2.661
1008168,10,0.125
1008169,10,0.768
1008170,10,1.391
1008171,10,1.41
1008172,10,2.175
1008173,10,2.552
1008174,10,0.69
1008175,10,0.781
1008176,10,0.176
1008177,10,2.076
1008178,10,0.253
1008179,10,0.466
1008180,10,0.024
1008181,10,0.807
1008182,10,1.333
1008183,10,0.093
1008184,10,1.585
1008185,10,2.595
1008186,10,1.943
1008187,10,0.806
1008188,10,1.195
1008189,10,2.712
1008190,10,0.963
1008191,10,1.522
1008192,10,2.267
1008193,10,2.172
1008194,10,1.118
1008195,10,1.378
1008196,10,0.475
1008197,10,0.318
1008198,10,0.598
1008199,10,2.538
1008200,10,2.04
1008201,10,0.886
1008202,10,0.865
1008203,10,0.047
1008204,10,2.495
1008205,10,2.242
1008206,10,1.054
1008207,10,0.731
1008208,10,0.598
1008209,10,2.376
1008210,10,1.415
1008211,10,0.8
1008212,10,1.838
1008213,10,1.724
1008214,10,0.23
1008215,10,1.151
1008216,10,1.506
1008217,10,2.749
1008218,10,2.331
1008219,10,0.577
1008220,10,0.402
1008221,10,0.936
1008222,10,0.509
1008223,10,1.863
1008224,10,2.404
1008225,10,0.385
1008226,10,2.037
1008227,10,1.705
1008228,10,0.525
1008229,10,0.981
1008230,10,0.257
1008231,10,1.992
1008232,10,0.94
1008233,10,0.032
1008234,10,2.023
1008235,10,0.872
1008236,10,0.089
1008237,10,2.58
1008238,10,0.128
1008239,10,0.44
1008240,10,2.854
1008241,10,2.595
1008242,10,1.47
1008243,10,0.29
1008244,10,1.461
1008245,10,1.83
1008246,10,2.145
1008247,10,2.778
1008248,10,0.745
1008249,10,2.1
1008250,10,2.845
1008251,10,2.07
1008252,10,1.562
1008253,10,1.591
1008254,10,2.858
1008255,10,0.707
1008256,10,1.458
1008257,10,2.527
1008258,10,2.33
1008259,10,1.567
1008260,10,0.308
1008261,10,1.502
1008262,10,1.594
1008263,10,2.814
1008264,10,1.677
1008265,10,0.961
1008266,10,2.532
1008267,10,0.641
1008268,10,2.667
1008269,10,1.147
1008270,10,0.786
1008271,10,1.421
1008272,10,0.261
1008273,10,2.004
1008274,10,1.801
1008275,10,2.9
1008276,10,1.043
1008277,10,1.326
1008278,10,2.017
1008279,10,2.633
1008280,10,2.237
1008281,10,2.943
1008282,10,2.398
1008283,10,1.595
1008284,10,0.357
1008285,10,1.97
1008286,10,2.095
1008287,10,1.913
1008288,10,0.949
1008289,10,1.756
1008290,10,2.443
1008291,10,2.051
1008292,10,1.563
1008293,10,1.723
1008294,10,1.429
1008295,10,2.799
1008296,10,0.918
1008297,10,2.774
1008298,10,1.037
1008299,10,2.248
1008300,10,2.124
1008301,10,1.059
1008302,10,1.656
1008303,10,2.285
1008304,10,2.13
1008305,10,2.758
1008306,10,1.217
1008307,10,0.67
1008308,10,1.955
1008309,10,2.138
1008310,10,0.13
1008311,10,2.431
1008312,10,2.615
1008313,10,2.373
1008314,10,1.459
1008315,10,1.07
1008316,10,1.284
1008317,10,0.209
1008318,10,1.135
1008319,10,0.222
1008320,10,1.494
1008321,10,1.79
1008322,10,0.458
1008323,10,1.542
1008324,10,0.961
1008325,10,2.946
1008326,10,0.088
1008327,10,1.856
1008328,10,0.179
1008329,10,2.152
1008330,10,1.566
1008331,10,0.407
1008332,10,1.938
1008333,10,0.093
1008334,10,0.879
1008335,10,2.542
1008336,10,1.639
1008337,10,2.231
1008338,10,2.06
1008339,10,2.98
1008340,10,0.622
1008341,10,2.394
1008342,10,0.45
1008343,10,0.659
1008344,10,1.976
1008345,10,1.875
1008346,10,1.112
1008347,10,0.142
1008348,10,1.535
1008349,10,0.411
1008350,10,2.703
1008351,10,2.319
1008352,10,2.025
1008353,10,1.015
1008354,10,2.329
1008355,10,1.013
1008356,10,1.728
1008357,10,0.827
1008358,10,1.079
1008359,10,1.434
1008360,10,1.172
1008361,10,0.629
1008362,10,0.577
1008363,10,2.648
1008364,10,0.478
1008365,10,0.905
1008366,10,0.653
1008367,10,2.09
1008368,10,1.307
1008369,10,0.267
1008370,10,2.241
1008371,10,1.266
1008372,10,1.077
1008373,10,0.432
1008374,10,1.939
1008375,10,0.397
1008376,10,2.682
1008377,10,0.523
1008378,10,0.154
1008379,10,0.896
1008380,10,2.072
1008381,10,1.463
1008382,10,2.48
1008383,10,1.643
1008384,10,0.687
1008385,10,1.589
1008386,10,1.668
1008387,10,0.696
1008388,10,2.872
1008389,10,0.271
1008390,10,1.621
1008391,10,0.495
1008392,10,0.882
1008393,10,2.996
1008394,10,2.172
1008395,10,0.268
1008396,10,2.227
1008397,10,1.973
1008398,10,0.408
1008399,10,1.468
1008400,10,0.62
1008401,10,1.116
1008402,10,2.903
1008403,10,0.025
1008404,10,2.918
1008405,10,0.078
1008406,10,2.53
1008407,10,1.179
1008408,10,0.411
1008409,10,0.673
1008410,10,2.363
1008411,10,2.765
1008412,10,2.915
1008413,10,2.268
1008414,10,2.478
1008415,10,2.041
1008416,10,1.486
1008417,10,2.82
1008418,10,0.017
1008419,10,0.313
1008420,10,2.577
1008421,10,1.94
1008422,10,2.435
1008423,10,0.677
1008424,10,0.625
1008425,10,1.728
1008426,10,0.446
1008427,10,2.7
1008428,10,0.977
1008429,10,2.26
1008430,10,0.33
1008431,10,2.54
1008432,10,1.622
1008433,10,2.412
1008434,10,2.948
1008435,10,1.325
1008436,10,0.911
1008437,10,0.932
1008438,10,0.324
1008439,10,1.633
1008440,10,1.891
1008441,10,2.83
1008442,10,0.404
1008443,10,1.718
1008444,10,1.392
1008445,10,1.075
1008446,10,1.54
1008447,10,2.598
1008448,10,0.737
1008449,10,0.5
1008450,10,1.368
1008451,10,2.004
1008452,10,1.87
1008453,10,1.624
1008454,10,2.563
1008455,10,2.931
1008456,10,0.519
1008457,10,2.602
1008458,10,1.118
1008459,10,1.227
1008460,10,0.161
1008461,10,0.938
1008462,10,1.339
1008463,10,1.18
1008464,10,2.72
1008465,10,0.884
1008466,10,1.615
1008467,10,2.147
1008468,10,1.543
1008469,10,0.375
1008470,10,0.558
1008471,10,0.103
1008472,10,2.231
1008473,10,0.147
1008474,10,0.582
1008475,10,1.164
1008476,10,2.694
1008477,10,0.072
1008478,10,2.035
1008479,10,0.132
1008480,10,1.639
1008481,10,2.798
1008482,10,2.541
1008483,10,2.506
1008484,10,2.605
1008485,10,1.973
1008486,10,0.304
1008487,10,0.703
1008488,10,0.436
1008489,10,2.997
1008490,10,1.508
1008491,10,2.144
1008492,10,2.969
1008493,10,1.307
1008494,10,0.407
1008495,10,2.61
1008496,10,0.368
1008497,10,2.163
1008498,10,0.442
1008499,10,2.609
1008500,10,0.507
1008501,10,2.185
1008502,10,2.851
1008503,10,0.745
1008504,10,2.053
1008505,10,1.708
1008506,10,2.864
1008507,10,0.995
1008508,10,1.058
1008509,10,0.727
1008510,10,0.33
1008511,10,1.694
1008512,10,2.886
1008513,10,1.27
1008514,10,1.915
1008515,10,1.711
1008516,10,2.788
1008517,10,0.651
1008518,10,2.877
1008519,10,2.844
1008520,10,0.614
1008521,10,0.745
1008522,10,0.386
1008523,10,0.19
1008524,10,1.548
1008525,10,1.171
1008526,10,1.509
1008527,10,0.027
1008528,10,0.636
1008529,10,2.028
1008530,10,1.906
1008531,10,1.078
1008532,10,0.021
1008533,10,2.751
1008534,10,0.607
1008535,10,2.807
1008536,10,0.345
1008537,10,2.115
1008538,10,0.234
1008539,10,2.171
1008540,10,0.566
1008541,10,1.315
1008542,10,1.376
1008543,10,0.865
1008544,10,2.145
1008545,10,0.149
1008546,10,0.223
1008547,10,0.867
1008548,10,0.946
1008549,10,0.811
1008550,10,1.305
1008551,10,1.964
1008552,10,0.834
1008553,10,0.638
1008554,10,2.591
1008555,10,1.625
1008556,10,1.392
1008557,10,1.33
1008558,10,2.575
1008559,10,2.428
1008560,10,1.05
1008561,10,1.437
1008562,10,1.839
1008563,10,1.246
1008564,10,2.468
1008565,10,2.151
1008566,10,0.763
1008567,10,2.125
1008568,10,2.354
1008569,10,0.726
1008570,10,2.867
1008571,10,0.599
1008572,10,2.31
1008573,10,2.7
1008574,10,1.183
1008575,10,1.418
1008576,10,1.225
1008577,10,1.246
1008578,10,1.952
1008579,10,2.704
